Match ID,Season Match Number,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Date,Team 1 Score,Team 2 Score,Winner,Match VOD
bo4-plweek1-groupplay-match-9,191,83.0,Midnight Esports,13.0,Red Reserve,Pro League Week 1,2/6/19,3,2,Midnight Esports,
bo4-plweek1-groupplay-match-10,192,6.0,Evil Geniuses,9.0,OpTic Gaming,Pro League Week 1,2/6/19,0,3,OpTic Gaming,
bo4-plweek1-groupplay-match-11,193,83.0,Midnight Esports,71.0,UYU,Pro League Week 1,2/7/19,3,0,Midnight Esports,
bo4-plweek1-groupplay-match-12,194,9.0,OpTic Gaming,75.0,Team Reciprocity,Pro League Week 1,2/7/19,3,1,OpTic Gaming,
bo4-plweek1-groupplay-match-13,195,13.0,Red Reserve,1.0,Luminosity Gaming,Pro League Week 1,2/7/19,3,1,Red Reserve,
bo4-plweek1-groupplay-match-14,196,87.0,Gen.G,6.0,Evil Geniuses,Pro League Week 1,2/8/19,3,1,Gen.G,
bo4-plweek2-groupplay-match-1,197,71.0,UYU,6.0,Evil Geniuses,Pro League Week 2,2/11/19,3,1,UYU,
bo4-plweek2-groupplay-match-2,198,1.0,Luminosity Gaming,87.0,Gen.G,Pro League Week 2,2/11/19,2,3,Gen.G,
bo4-plweek2-groupplay-match-3,199,75.0,Team Reciprocity,83.0,Midnight Esports,Pro League Week 2,2/12/19,3,2,Team Reciprocity,
bo4-plweek2-groupplay-match-4,200,71.0,UYU,87.0,Gen.G,Pro League Week 2,2/12/19,1,3,Gen.G,
bo4-plweek2-groupplay-match-5,201,9.0,OpTic Gaming,13.0,Red Reserve,Pro League Week 2,2/12/19,3,1,OpTic Gaming,
bo4-plweek2-groupplay-match-6,202,6.0,Evil Geniuses,1.0,Luminosity Gaming,Pro League Week 2,2/12/19,2,3,Luminosity Gaming,
bo4-plweek2-groupplay-match-7,203,75.0,Team Reciprocity,71.0,UYU,Pro League Week 2,2/13/19,2,3,UYU,
bo4-plweek2-groupplay-match-8,204,6.0,Evil Geniuses,13.0,Red Reserve,Pro League Week 2,2/13/19,0,3,Red Reserve,
bo4-plweek2-groupplay-match-9,205,1.0,Luminosity Gaming,83.0,Midnight Esports,Pro League Week 2,2/13/19,3,0,Luminosity Gaming,
bo4-plweek2-groupplay-match-10,206,87.0,Gen.G,9.0,OpTic Gaming,Pro League Week 2,2/13/19,3,2,Gen.G,
bo4-plweek2-groupplay-match-11,207,13.0,Red Reserve,71.0,UYU,Pro League Week 2,2/14/19,3,0,Red Reserve,
bo4-plweek2-groupplay-match-12,208,83.0,Midnight Esports,87.0,Gen.G,Pro League Week 2,2/14/19,3,1,Midnight Esports,
bo4-plweek2-groupplay-match-13,209,75.0,Team Reciprocity,6.0,Evil Geniuses,Pro League Week 2,2/14/19,1,3,Evil Geniuses,
bo4-plweek2-groupplay-match-14,210,9.0,OpTic Gaming,1.0,Luminosity Gaming,Pro League Week 2,2/14/19,2,3,Luminosity Gaming,
bo4-plweek3-groupplay-match-1,211,32.0,Team Heretics,5.0,eUnited,Pro League Week 3,2/18/19,3,2,Team Heretics,
bo4-plweek3-groupplay-match-2,212,88.0,Denial Esports,10.0,Enigma6 Group,Pro League Week 3,2/18/19,1,3,Enigma6 Group,
bo4-plweek3-groupplay-match-3,213,32.0,Team Heretics,88.0,Denial Esports,Pro League Week 3,2/19/19,3,1,Team Heretics,
bo4-plweek3-groupplay-match-4,214,12.0,Team Envy,78.0,Excelerate Gaming,Pro League Week 3,2/19/19,2,3,Excelerate Gaming,
bo4-plweek3-groupplay-match-5,215,10.0,Enigma6 Group,5.0,eUnited,Pro League Week 3,2/19/19,0,3,eUnited,
bo4-plweek3-groupplay-match-6,216,7.0,Splyce,74.0,100 Thieves,Pro League Week 3,2/19/19,3,0,Splyce,
bo4-plweek3-groupplay-match-7,217,74.0,100 Thieves,88.0,Denial Esports,Pro League Week 3,2/20/19,3,0,100 Thieves,
bo4-plweek3-groupplay-match-8,218,10.0,Enigma6 Group,32.0,Team Heretics,Pro League Week 3,2/20/19,2,3,Team Heretics,
